3.5114772e-06,0.00019217543,0.0003718911,4.8340065e-05,5.6494214e-06,0.000108419765,7.151748e-06,0.0002456569,9.78386e-05,0.00030900634,3.4340766e-05,2.0331354e-05,6.0617396e-05,0.00059711456,8.875066e-06,0.00051339035,0.0001368265,7.735602e-05,0.00026256495,8.2905295e-05,8.983442e-05,7.047928e-05,0.0005236519,1.9348596e-05,0.24407308,3.6844951e-06,5.56427e-06,3.1388938e-06,3.999886e-06,2.5568905e-05,3.526006e-05,0.00014419186,1.163986e-05,1.4720176e-06,3.1812867e-06,8.684096e-06,6.0833056e-05,2.049092e-06,1.931136e-05,0.00014660509,0.0001524909,1.7064984e-05,1.4174337e-05,0.0011096166,4.6821617e-05,1.7408605e-06,0.00011665498,1.5895544e-05,4.0292376e-05,3.764164e-05,9.725365e-06,0.002068093,1.7645084e-06,8.241838e-06,9.555833e-06,3.448599e-05,4.747849e-06,3.7436241e-06,4.657803e-06,1.1853723e-05,2.8820776e-05,4.7026664e-05,6.2708673e-06,1.5608842e-06,9.065694e-06,1.9600852e-06,3.2859847e-05,1.9458272e-05,5.5867145e-06,7.3269664e-05,0.00010713886,8.115791e-05,0.0023253604,0.0010571594,0.00032403896,0.00011229287,0.00022133626,0.0001743652,0.00014122619,0.00033074978,9.650253e-06,6.896813e-07,5.386366e-05,0.00012676352,8.5324595e-05,0.00011821386,1.8074303e-05,0.013304871,0.00024200039,1.9050094e-05,2.6699967e-05,4.5872607e-06,1.23633245e-05,2.8715038e-05,0.0031754656,2.4663084e-06,9.334498e-06,3.1333624e-05,3.2491685e-06,2.9025552e-05,4.150492e-05,0.0001782013,8.65435e-06,5.283393e-05,0.00028817408,0.0058844555,0.0012368436,1.8438426e-06,8.795873e-07,9.853701e-07,2.3174657e-06,1.3124592e-05,5.4152606e-05,6.872579e-05,3.4536806e-05,5.8219837e-07,1.5318682e-06,5.067268e-06,1.134041e-05,7.022489e-06,1.2301883e-05,3.4290317e-06,8.302211e-06,5.1349194e-05,0.00018738821,0.00011739172,2.313159e-05,3.1837208e-06,1.7037566e-05,4.2114163e-05,7.3799224e-06,9.466682e-05,0.00011790699,4.0788836e-05,0.00037507014,1.6334287e-05,3.7274098e-05,1.6815595e-05,0.0016376213,1.2015621e-06,5.145402e-06,0.00025667963,1.7912163e-05,1.2712641e-05,8.3302875e-05,0.00032783035,9.347388e-06,8.043695e-06,5.3863473e-06,6.4336673e-06,9.734064e-05,1.7716704e-05,1.5140445e-06,0.00010029619,1.2624596e-06,1.5884303e-05,2.0851473e-06,8.162055e-06,4.469186e-05,3.1763804e-05,1.7276434e-05,4.923121e-06,6.3206953e-06,3.656685e-05,0.0003702583,4.813218e-05,0.00012284592,5.179029e-05,0.00034902836,2.0049789e-05,3.183759e-05,0.00014306518,0.00021775425,0.00011251327,0.00062230823,7.3419237e-06,1.5536363e-05,8.398438e-05,0.0011354084,1.0469327e-05,4.8475144e-05,0.00045919092,1.2333024e-05,0.0005018022,6.199078e-05,1.8649112e-05,6.999292e-05,6.128265e-05,7.6524775e-06,1.5573254e-05,1.1962186e-05,7.122551e-05,4.9576494e-05,5.097467e-05,2.713902e-06,0.00013521533,7.170614e-05,0.00022802416,0.00041173722,6.738687e-05,1.5963056e-05,3.967663e-05,4.8431753e-05,0.00042831112,2.479741e-05,9.0050926e-05,4.9336333e-05,4.2152033e-06,0.00016911517,1.2403642e-05,0.0003425878,0.00011720674,1.0896651e-05,6.5495947e-06,0.00014259627,6.3636085e-06,2.9676899e-06,7.767081e-06,6.0650204e-06,6.1305527e-06,1.7734868e-06,2.9670859e-05,6.340428e-05,0.00032168566,0.0008314993,0.00030610088,1.3669495e-05,0.0015492567,1.07597325e-05,9.329199e-05,7.370761e-05,0.00014532609,0.00014848035,9.16913e-05,8.488425e-05,8.606899e-05,0.00053549436,6.421178e-05,1.2667983e-05,8.278398e-06,1.4538826e-05,5.9753947e-06,0.0001481125,4.3992055e-05,1.6539562e-06,1.35791415e-05,0.0014098597,7.822573e-06,0.001155417,0.00010339194,0.00021257706,0.00027510262,1.8278657e-05,0.00044328443,1.0671082e-05,4.5523484e-06,3.054427e-05,7.40862e-05,9.437859e-05,1.8914325e-05,2.2452235e-05,6.962622e-05,4.5216793e-06,2.1293201e-05,1.2618007e-05,8.2878105e-05,9.646222e-06,9.188545e-05,0.00022880825,0.0030040632,0.00658005,0.00043160166,0.0073006083,0.0006004523,7.940326e-05,2.3520093e-05,8.934644e-05,9.1864946e-05,0.0008792808,0.00028532377,0.0010917309,0.01022355,0.009072051,0.0035722952,0.00023163378,0.013942467,0.00042765008,0.012836437,8.0514656e-05,0.0029270367,0.00018476465,1.15625135e-05,0.00023659665,8.436033e-06,4.2352684e-05,3.738046e-05,4.6271492e-05,4.333828e-05,0.00054096576,0.00011464638,1.1762149e-05,3.490578e-05,7.3613126e-05,0.00019825331,3.0276671e-05,3.5404225e-06,0.00026378199,9.782942e-05,9.764928e-05,5.732417e-05,0.0011977929,0.00025303997,7.824525e-05,0.0007253551,0.00011956826,0.00011362614,0.00020926817,6.552622e-05,0.001008727,8.472198e-05,8.112266e-06,5.6739376e-05,0.0010422019,2.159689e-06,0.00025016876,8.165372e-06,0.00013849627,7.480596e-05,0.000238132,1.1721351e-06,8.541228e-05,4.8597758e-05,0.00032521214,0.00022661989,7.0895107e-06,0.0008203461,4.9292707e-06,4.5369903e-05,9.404817e-05,6.501927e-05,0.00046940972,0.00015929746,0.00029229317,3.6628488e-05,8.8032495e-05,0.00019827127,1.5513857e-05,7.455292e-05,2.034691e-05,1.1853746e-05,1.5640126e-05,1.3802949e-06,2.15938e-06,1.198691e-05,8.3597415e-06,0.00012314157,7.578121e-05,0.00012620997,9.8466135e-06,1.0072882e-05,4.1196818e-05,9.002834e-06,4.5469704e-05,0.00028640009,1.6950551e-05,0.0008367072,6.621174e-05,0.00036244263,1.4183018e-05,5.9507172e-05,0.002756778,6.353321e-05,0.00015683615,0.001352975,6.251357e-05,2.130301e-05,6.2700936e-05,0.0011953372,5.3690517e-05,0.00021438576,0.000110574394,1.3555114e-05,0.00063319295,0.00091470376,0.0002279375,0.0008673321,0.00011084135,1.43843745e-05,1.9180236e-05,0.00010394009,9.162814e-05,0.0007626083,1.8165441e-05,2.0768457e-06,0.00024932396,0.000113971466,4.6055575e-06,0.0002449865,5.47561e-05,0.00016000262,7.249433e-05,8.211743e-06,4.391371e-05,3.1958174e-05,2.0333202e-06,3.1440347e-06,0.00022390654,8.742546e-06,2.2121312e-05,0.0007671187,6.882742e-06,0.0005252767,0.00553108,2.9753855e-05,0.0013358428,5.708476e-06,7.749483e-05,1.973042e-05,0.00036583876,0.00042616468,0.00019061235,0.0014376409,0.00013476855,2.5650746e-05,6.553147e-05,3.593041e-05,0.0018413976,0.00037185103,0.001263901,2.6645455e-05,9.50421e-06,0.00014457402,7.153467e-06,5.187675e-05,0.003091692,0.004129622,2.2488289e-06,2.973319e-06,0.0012617129,0.0004753748,0.002205765,0.001091199,6.631924e-05,4.8808673e-05,6.157823e-06,6.8950045e-05,7.510913e-05,0.00047174716,0.004009631,5.334511e-06,2.324417e-05,0.00019206943,0.0008153117,0.0014339301,0.00027179037,0.000764751,0.00090230163,0.0039028735,7.2673545e-05,0.00021889294,4.35588e-05,0.00012071108,0.00019533992,0.0045880354,7.778664e-05,6.59067e-05,0.0003558587,0.00014947695,0.0005640943,0.0003036271,0.00079742895,5.1986895e-05,1.8349008e-05,0.00038030636,0.005028245,0.0008968642,5.5853907e-05,7.610719e-05,0.0012330638,0.00010497371,4.9347622e-05,0.00018346445,2.6752625e-05,0.00013611243,9.828033e-07,0.00023651577,9.159951e-06,0.00082243106,0.009406647,0.004998087,0.0007725159,0.00014143005,0.0002717134,2.0960042e-05,0.0010852141,6.855239e-05,0.0003835038,3.4904715e-05,7.807224e-05,0.00054308225,4.6150367e-06,0.0036722997,5.693793e-05,0.006525803,0.006659567,0.0009892103,1.0973184e-05,0.00024943636,0.00025762085,3.229381e-05,5.107966e-06,2.0381526e-06,6.124438e-05,5.366354e-05,8.159958e-05,0.0012101416,7.432575e-05,0.00017388546,0.0016729571,5.119732e-05,0.00035241438,0.0001277714,1.6066699e-05,0.0004284202,0.00024248322,1.2638588e-05,5.9024096e-05,9.3721676e-05,0.0003148207,0.000119275115,6.591726e-05,2.476378e-05,2.6938751e-05,2.0564872e-05,0.00168891,2.2632345e-05,2.4170618e-05,0.00026286472,3.4489676e-05,0.00025438005,7.550755e-06,3.8395076e-05,0.00016234421,0.00015269507,1.61027e-05,0.0012622738,3.780688e-05,5.3116923e-06,3.121846e-05,1.7063241e-05,0.00014722155,0.00010245896,0.0043121492,0.00021472838,1.5567048e-05,2.9494364e-05,9.87394e-05,1.3775602e-05,2.5145502e-05,3.0922005e-05,0.00014874779,6.591097e-05,0.009188734,0.00015266427,0.00016671422,6.393571e-05,0.00014666634,0.00013704001,0.0014919468,4.3070053e-05,0.00038895026,0.00052028784,0.015976202,7.488566e-06,1.654274e-05,1.2144829e-05,2.6753812e-06,0.00012833321,0.001045046,3.934857e-05,0.00028539714,2.0745842e-05,3.1883515e-06,0.00039000885,1.1243213e-05,0.0008752174,3.4238656e-06,0.0001605881,0.00051193655,0.000251885,2.6496948e-06,4.1142044e-05,0.003712579,0.000261468,2.9701123e-05,3.3398743e-07,0.00065901707,0.00011099331,7.842417e-05,0.0016304173,0.0035206887,5.6038087e-05,0.00017934915,4.1309726e-05,0.00081441255,0.00016446698,0.0005282028,4.2927022e-05,0.0019641113,4.9788164e-06,0.001399053,0.00012196427,8.564625e-06,3.5448298e-05,0.00047794633,0.00015979506,0.00022155525,0.00036100394,0.00028428028,0.0012096178,0.00011935465,1.9126152e-05,0.0026587646,8.610705e-05,6.686252e-05,7.863157e-06,0.00018390204,8.764276e-06,2.4943038e-05,8.200215e-05,2.3029259e-05,0.00017934572,0.0013953667,0.00019647137,2.9766827e-05,2.1668428e-05,0.00045298223,0.002234219,0.00045144005,8.34604e-05,2.388613e-05,1.1245572e-05,1.4415645e-05,0.008763842,2.6972299e-05,1.5414473e-05,1.6823245e-05,0.00029375733,0.0012869686,0.00015748835,0.0005318026,0.0011008487,0.0010507653,0.000137458,5.7310288e-05,8.724581e-05,2.1154574e-05,4.478312e-05,0.00022661881,0.000110133326,0.00021279955,3.0670908e-06,0.0003536756,2.5326412e-05,0.00026766598,4.2785407e-05,0.00012524835,9.916855e-05,3.4599657e-06,0.0024322702,0.00014255119,1.3958604e-05,3.7512577e-06,0.00021681018,0.0017495628,3.0192394e-05,0.0011276071,0.0004039241,0.00015050957,0.000548153,0.0013490749,0.00031829774,2.195067e-05,1.0193854e-05,0.00027367688,1.8460834e-05,0.00011222591,2.6797015e-06,0.0003497896,0.00046432068,3.981219e-06,0.0006525815,0.00042719764,1.5039816e-05,5.8248665e-05,0.013718883,0.003138369,0.00062172743,9.468172e-05,2.6328571e-05,0.002391809,4.755022e-06,0.00035584613,5.195785e-05,0.00096370094,2.025263e-05,2.6190959e-05,0.00074990105,0.00021602001,3.89667e-05,0.00095561513,0.00048316905,0.00026432791,0.00015547434,7.5838405e-05,5.5676388e-05,0.00981392,2.4920107e-06,9.002868e-05,0.00023322798,0.00022921053,0.00024899747,0.00088733353,7.325317e-05,1.0820744e-05,0.001625178,9.0270305e-07,5.482128e-06,0.01423278,6.204058e-05,9.757937e-06,0.0007034635,1.0539139e-05,0.0039538103,1.1705527e-05,0.0010604714,2.1633843e-05,0.0010391382,0.0011358324,3.325442e-05,0.00046193477,5.536394e-05,0.00010653136,0.0014366444,4.260259e-05,0.00010478807,2.5342817e-05,0.0032758722,0.00016159128,4.4191365e-05,0.0001157364,3.2971977e-05,3.225884e-05,0.0025504273,0.00026203765,3.7611106e-05,0.0014049829,4.8261478e-05,0.001080874,0.0002696268,0.011533743,0.0010846904,8.752031e-06,0.0001758996,6.3188905e-05,0.00014390754,0.00017427442,0.00010311263,3.3210905e-05,0.0023351607,0.00035284803,0.00071638444,0.0006628531,0.0014775373,5.497869e-05,0.00026373242,8.7379085e-05,4.2209544e-05,0.00015790599,1.6619735e-05,7.164346e-07,8.918439e-06,0.00022926103,0.010030422,0.003261844,0.00017186413,0.0002835303,0.00012279964,9.162744e-05,0.00035515756,6.575483e-05,0.00041350996,0.00034110068,0.000632624,0.10066541,0.00019972984,0.0008616069,0.00017089094,7.5242126e-05,0.010114082,2.1813461e-05,1.2646117e-06,2.2089058e-05,3.913115e-05,0.0047981977,4.7784724e-05,0.00043832816,2.6428292e-05,0.00010289328,0.000104629944,1.0332713e-05,0.0019644918,1.1241464e-05,0.0013798252,6.780534e-06,0.037052467,4.8143615e-05,1.0540647e-05,0.00042872917,1.4190608e-05,1.9687997e-05,2.3007317e-06,2.4965408e-05,0.00022639004,0.0019000038,2.7809576e-05,4.0558293e-06,0.00012036305,0.0029713507,0.00012869183,0.00056501763,6.9686605e-05,6.81446e-05,9.245107e-06,0.00021761713,0.00035406975,0.0003136488,0.0007587515,0.0008829479,0.000119332115,0.0073834644,0.0009508421,6.170712e-05,8.222988e-05,0.008486199,0.0012115447,0.0010478677,6.446331e-06,0.00012615336,0.0003089897,0.001837447,0.0017300854,0.00028138017,2.0932395e-05,2.5060277e-05,0.0012280807,5.4088628e-06,0.00014798775,1.2128e-05,0.0005840578,9.137651e-06,0.00022305254,0.00035070433,0.00042172504,5.2219293e-05,0.0001408708,1.0431217e-05,8.636068e-05,1.6086307e-05,0.000349029,2.515944e-05,6.5332997e-06,0.0005424314,3.2770906e-05,1.268907e-05,0.00024897145,0.002237027,0.00021782798,3.154172e-05,0.00036615707,1.6878705e-05,0.00019060301,0.0004191321,0.0009163081,0.00014452558,0.00023933148,0.00052192464,0.00016557949,2.9364839e-05,3.8751314e-05,1.3044606e-05,0.00016229026,0.00010648383,0.00035631628,9.6703414e-05,5.271254e-05,0.0017977521,0.0027048495,0.0015747184,0.0022103407,4.3533553e-05,0.00013187081,0.00012290139,0.0003523814,0.050857604,0.0045392304,0.00017161682,0.0041363263,9.7648535e-06,0.00011691894,0.0008183782,0.000118392796,0.003743353,9.744016e-06,8.3956024e-07,2.8128625e-06,0.0001319293,3.808462e-05,0.001092587,0.000106159365,0.00022634903,0.00032932413,3.661623e-05,4.617117e-05,1.0658817e-05,4.798584e-05,4.2058914e-06,0.000101146514,2.7224602e-05,0.0006203392,1.8981582e-05,0.0001749476,9.796433e-05,3.0081494e-06,4.4665612e-05,3.6466988e-06,1.4601855e-05,0.00014809999,9.80642e-06,0.00016763277,6.8206537e-06,2.1463836e-06,2.1185928e-05,7.718822e-05,1.6276394e-05,8.25818e-06,4.97805e-05,8.015377e-06,0.00013731996,0.00018177113,0.0002041678,6.290973e-05,2.9437038e-05,0.0009849211,0.00021226285,8.160051e-05,2.0041607e-05,0.00015653782,3.563353e-05,3.288985e-05,2.8354716e-05,0.00013024177,2.6683178e-06,2.9554987e-05,1.0645159e-06,9.97526e-06,0.002224326,0.000369123,0.01085464,5.201209e-05,1.2149243e-05,0.0010990618,1.7503053e-05,5.530027e-06,8.6832355e-05,3.2662062e-06,5.0793933e-06,6.671479e-06,1.1105614e-05,2.1015253e-06,2.8412194e-06,6.65325e-06,9.3216e-05,7.891178e-06,8.806133e-06,5.6449488e-05,6.1105464e-05,0.00035306782,0.00017753956,0.0019673244,1.636583e-05,6.8701643e-06,1.6698193e-06,4.877652e-07,5.1062707e-06,3.1367883e-05,3.595233e-06,1.8239068e-06,6.0917355e-05,0.0014225079
